id,to,from,label
E10054,1819,120,1
E2269,1578,2103,0
E551,1507,1679,0
E7589,130,567,0
E2686,2040,2485,1
E258,2480,1589,1
E4608,2338,1557,1
E9230,2030,2074,0
E1289,1905,1504,1
E6478,1480,864,1
E3829,1391,1407,0
E4523,74,149,1
E2719,1306,1054,0
E8429,1130,1765,1
E3141,2645,405,1
E10290,1601,76,0
E6531,2548,692,0
E229,854,2455,0
E1162,1030,2148,1
E4152,1538,289,0
E6356,2185,2082,1
E4641,2621,2059,0
E10776,1839,111,0
E10298,1383,147,1
E2219,1787,555,0
E2843,2610,2466,0
E9274,2551,2538,1
E8920,2345,1475,1
E8577,945,2275,0
E8665,599,1857,0
E2414,1630,2387,0
E8478,1242,1724,0
E921,1343,2546,0
E4108,582,1783,0
E7490,135,1774,1
E7211,308,24,0
E8360,1897,534,1
E896,2458,2352,0
E10750,1976,266,1
E2070,1647,1942,1
E4185,220,1718,0
E3760,487,2621,0
E731,876,1493,0
E7393,584,694,1
E10414,598,289,1
E7328,601,2031,0
E3305,2245,2331,1
E9213,850,1360,0
E2197,1763,1302,1
E146,2009,619,1
E6373,1029,276,0
E9435,1857,1142,0
E6293,2462,2070,0
E3938,781,413,1
E4061,2455,2661,1
E9653,354,1944,1
E4832,1611,1640,1
E446,1890,340,0
E2743,2526,673,0
E5464,1037,463,0
E4078,1537,1058,1
E278,1391,234,1
E7187,954,2134,0
E6936,2261,2492,1
E1478,1120,340,1
E340,228,1055,1
E1745,2415,2624,1
E4572,1360,559,0
E3928,1630,1817,1
E3833,967,37,1
E1558,609,470,1
E8883,83,1473,0
E3517,1039,285,0
E6292,1348,2082,1
E2399,101,237,0
E4780,2649,401,1
E10090,1497,1111,1
E5643,723,2502,0
E5730,1810,346,0
E328,383,1348,0
E3596,749,1875,1
E8527,2299,867,1
E6693,1910,1036,1
E2733,942,1739,0
E8287,1991,317,0
E9903,1459,1700,0
E8667,993,1513,1
E5899,2689,2356,0
E8221,713,2142,0
E10613,1952,2479,1
E8797,1136,366,0
E8452,2390,778,0
E3461,2320,569,0
E5985,2617,31,1
E6590,2399,1304,0
E9976,1926,2248,1
E7510,1388,1662,1
E4284,738,1895,1
E7383,710,545,0
E5041,777,1757,0
E378,2559,2461,1
E108,1620,2442,1
E3621,324,1252,1
E6965,1151,1219,1
E8284,2369,154,0
E5915,1488,798,1
E5858,836,2526,1
E8891,785,274,0
E4526,1923,214,0
E3661,2384,2285,0
E8806,2560,1782,1
E2739,1389,1905,0
E3984,580,1099,1
E9071,1389,845,1
E4959,995,2467,0
E5282,2127,230,1
E7967,1800,1195,1
E10131,2117,1869,0
E6264,793,854,0
E1009,1473,1424,1
E9170,1133,691,0
E4692,354,1336,1
E5391,535,541,0
E7053,813,1197,0
E10618,1155,1969,1
E3790,2499,270,0
E5254,144,1955,0
E8212,765,493,0
E8205,2607,412,0
E4502,39,1233,1
E2868,754,206,0
E10660,354,753,1
E5125,449,1560,1
E1650,2292,133,0
E3550,1547,316,1
E6312,1608,392,0
E7516,354,610,1
E2262,2655,2695,0
E6267,1855,63,1
E9465,765,1331,0
E1723,1676,2036,0
E5111,2257,1830,1
E3821,1128,1987,1
E5752,190,1318,1
E1423,2685,200,1
E3079,2222,68,1
E9394,326,2263,0
E608,1281,361,1
E9764,894,1393,0
E139,1828,416,0
E8253,859,104,1
E8248,1506,200,0
E981,505,1373,1
E10164,1751,681,0
E6969,2353,1180,1
E2274,1678,2447,0
E1740,1074,1151,0
E10140,1965,404,0
E7359,354,2646,1
E3213,2534,21,1
E980,1269,1309,0
E9949,273,867,0
E3426,1074,2338,0
E8152,1994,1676,1
E4929,1308,2498,1
E1534,1275,2526,1
E3646,2597,1914,0
E8597,947,255,0
E4380,1699,1335,0
E600,1685,1361,1
E1555,2384,2638,0
E957,918,735,0
E6378,1901,460,1
E6760,385,1536,0
E751,706,2172,0
E911,1577,2658,0
E9896,2265,954,1
E10082,1422,849,0
E9101,2430,925,1
E7068,2529,993,0
E5190,1945,340,1
E919,1150,1704,0
E4570,2083,2667,1
E3842,1617,1242,0
E2388,2308,897,0
E5228,767,45,1
E8196,347,2080,1
E9531,1228,1691,0
E6416,2044,514,0
E6052,824,2545,0
E7143,320,2215,0
E7131,1196,965,0
E6533,1922,460,1
E1831,164,774,1
E2735,859,1488,0
E8180,1037,485,0
E4536,1402,2357,0
E6518,2513,2026,1
E998,2047,1796,1
E9409,1797,2324,1
E9664,1422,1732,1
E1259,1753,264,1
E4169,1908,106,0
E5526,1756,2199,0
E10823,1507,1295,1
E8834,1819,741,1
E2508,2055,1024,0
E9697,1761,2363,1
E6087,202,1913,0
E562,1363,638,1
E9990,968,515,0
E1444,354,1579,1
E3201,2058,36,0
E5887,417,855,1
E6993,1127,584,0
E10003,1353,766,1
E2950,1638,2160,0
E3389,694,675,0
E9371,282,1479,1
E1118,857,689,0
E2800,761,2596,1
E10832,2105,1889,1
E3673,359,2529,1
E10323,1495,752,1
E10139,1422,782,1
E9265,1123,2676,0
E3815,188,1108,1
E6512,846,963,0
E10306,354,2620,1
E1167,2427,2327,1
E1597,194,926,1
E2642,873,593,0
E217,2098,1194,1
E1705,67,1545,0
E5246,1561,251,0
E4649,287,1451,0
E2250,1999,691,1
E9947,1305,73,1
E1143,753,2039,1
E7618,2062,1433,1
E7185,2232,1150,1
E9721,1809,176,1
E4113,1641,1158,0
E3199,2054,267,0
E9690,1085,1599,0
E2693,1264,2093,0
E4100,1373,419,0
E9355,1308,2380,1
E3948,246,2186,1
E7313,2585,1692,0
E7128,485,1917,1
E3162,2098,1180,0
E7935,354,1932,1
E7080,2609,2527,0
E3813,895,6,1
E5996,707,1118,0
E9262,969,1137,1
E6054,122,1570,0
E6122,2428,504,1
E9967,1621,1965,1
E546,697,2377,1
E7022,717,1976,0
E1999,1971,1195,0
E6254,323,2184,0
E10410,2304,2093,1
E956,2063,1398,1
E8966,2476,2103,0
E1623,901,1256,1
E4575,2441,306,0
E4099,1736,2463,0
E6290,2334,192,0
E5724,2208,670,0
E2912,1369,395,1
E242,2390,240,1
E5172,680,2340,1
E9080,510,695,1
E5314,588,1604,0
E2292,198,2550,0
E9106,1151,442,0
E4931,1448,277,0
E1469,792,2346,1
E7524,2603,1352,0
E4910,1433,1558,0
E8297,1308,1654,1
E9232,119,2632,1
E5750,1288,2402,1
E197,110,1209,1
E2659,2573,1408,0
E3840,1640,1927,1
E8067,1395,1469,0
E8700,947,432,1
E2184,2153,2033,1
E7749,1764,2438,0
E4498,624,440,0
E7956,822,2440,0
E5407,748,1891,0
E774,256,331,0
E1654,945,2675,1
E2194,2257,1940,0
E6869,1283,1930,0
E10477,2399,2075,1
E7607,2645,2179,1
E1293,354,2039,1
E2301,1917,187,0
E9838,227,2474,1
E8675,1533,1212,0
E7781,2113,1421,1
E9131,540,93,1
E9358,1493,2482,1
E8726,1474,445,0
E3724,2429,1179,0
E7755,164,1998,1
E5876,2107,579,0
E6671,1068,1086,0
E9373,2174,1066,0
E9818,1800,1241,1
E7402,933,1065,0
E138,2345,2518,1
E1559,947,160,1
E3463,951,1417,1
E7411,189,1011,1
E2083,640,2591,1
E8333,1855,1523,1
E8255,80,2124,0
E7672,2402,319,0
E7780,2166,279,1
E1912,1331,1339,0
E5584,595,1637,1
E10241,1085,1852,1
E7048,1137,1549,0
E7189,2291,1104,0
E7859,16,760,0
E3936,1772,2154,1
E1261,1686,1379,1
E2071,126,90,0
E2529,1205,981,1
E3654,2357,1910,0
E2026,1300,1541,0
E6829,554,2455,0
E2736,369,1619,0
E1414,2114,1339,1
E7888,2384,2309,1
E9428,1002,2215,1
E9608,337,1446,1
E470,820,1991,0
E8397,2320,333,0
E6149,167,1972,0
E4619,902,1712,0
E7035,2498,285,0
E10398,1547,1505,1
E6759,2239,2200,1
E5874,2313,2062,1
E6218,2534,1462,1
E4623,25,1659,1
E4336,1448,834,1
E10314,697,1462,1
E2906,2055,1857,1
E6781,1076,2387,0
E7291,264,1115,1
E7977,1640,2470,1
E367,534,512,1
E7633,517,1216,1
E4125,771,2103,1
E9375,174,2366,0
E8821,323,366,0
E7159,2062,637,1
E2517,943,1708,1
E10072,1767,2360,1
E5797,1898,209,0
E9278,1591,2597,0
E2653,2065,2668,0
E8737,1844,455,0
E302,2372,1616,0
E9357,1087,1550,0
E1776,802,1861,0
E5597,164,1842,1
E8423,2245,1107,1
E5327,184,1919,0
E10661,832,1354,0
E3856,1068,67,1
E1018,1475,2518,1
E2034,120,592,0
E2787,749,1268,1
E1316,1383,204,1
E8402,1383,467,1
E7744,2047,1923,1
E10252,2450,772,1
E9051,996,1948,0
E2841,2109,480,1
E5697,1045,1921,1
E7038,478,537,1
E46,1996,830,0
E9572,1670,2207,1
E10301,2245,2302,1
E1402,2572,911,1
E4804,2556,319,1
E8450,858,2666,1
E4516,844,2260,0
E4289,2704,1513,0
E7154,980,638,0
E658,1613,1363,0
E7322,1388,1810,1
E9302,608,2430,1
E4422,1245,1067,1
E8145,2153,1926,1
E8104,1317,664,0
E9176,1957,2211,1
E2374,443,2203,0
E2331,496,2088,0
E4628,1153,1415,1
E5673,78,1479,1
E4596,1474,876,0
E7144,2064,333,1
E5792,469,1978,1
E8692,1685,534,0
E1748,1473,2311,1
E2376,654,1002,0
E6979,439,2059,0
E7972,2099,2558,1
E8846,3,2665,0
E8192,716,2547,0
E4395,2007,1344,1
E6852,1713,427,0
E2359,1952,948,1
E4371,465,1647,0
E8602,1161,1986,1
E5450,66,1385,0
E7430,367,2611,0
E7899,1471,2233,1
E1106,1068,2378,1
E8718,1025,2103,1
E7656,444,946,0
E214,354,1280,1
E5772,741,2179,1
E8973,1738,2258,0
E6141,1960,2671,0
E8731,1509,447,1
E10782,421,149,1
E9178,526,1416,1
E10638,2661,1930,1
E5657,2667,1603,0
E10679,1073,1912,0
E6190,1440,2554,1
E2829,1438,1441,0
E1061,1574,1003,1
E7164,432,2363,1
E6721,354,2395,1
E7529,1399,1263,0
E160,1540,2218,0
E10044,35,2391,0
E5991,110,692,0
E8137,354,607,1
E303,188,1343,0
E3291,2229,1584,1
E3993,1952,2328,1
E1184,2264,515,0
E4646,1191,2289,0
E3293,2536,2518,0
E5229,529,2451,0
E10126,1473,2347,1
E9084,146,2248,1
E2538,322,1932,0
E5281,1167,1606,0
E6302,1913,1886,1
E10217,232,1683,0
E1596,1512,507,0
E2521,619,1436,0
E3932,2432,778,1
E3950,2071,2187,0
E1395,2326,1531,0
E669,86,883,0
E5712,738,2324,0
E748,2671,434,1
E10800,44,2022,0
E10312,1626,426,1
E4092,275,1387,0
E9557,1458,365,1
E3707,2583,2514,0
E2244,189,2658,1
E2411,2546,1175,1
E4022,2318,2512,1
E826,1162,118,0
E1553,1915,2128,1
E2095,1967,1273,1
E3875,483,852,1
E7089,2420,458,1
E381,2581,2352,1
E1696,1074,1015,0
E4898,637,1849,0
E7648,268,187,1
E9502,1208,2450,0
E8725,384,471,0
E3385,987,1350,0
E6933,2490,2522,0
E9654,2080,908,1
E5204,780,507,0
E5502,474,1398,1
E701,2301,183,0
E9795,2513,912,0
E8060,2368,1845,1
E1935,357,1062,0
E1459,1800,1793,1
E2282,417,471,1
E9964,1298,636,0
E2652,679,1754,0
E2870,726,1435,0
E6362,2011,628,0
E4574,2153,900,0
E4947,2125,1824,0
E8285,1472,2170,0
E1833,1258,1498,0
E7668,25,399,1
E4504,1110,1924,0
E4427,648,316,0
E6990,1305,1649,0
E3400,695,1173,0
E2313,2113,912,0
E6477,417,1107,0
E2405,1179,1626,0
E5136,2570,2366,1
E8536,258,1455,1
E2166,1804,2411,0
E3882,1329,1687,1
E10692,1788,1361,1
E443,1452,2124,1
E3083,1481,2242,1
E6495,1002,1424,0
E6030,1100,1649,1
E7621,1605,1964,1
E8902,897,1416,1
E2098,1383,120,1
E9124,692,806,1
E7395,1155,1053,1
E2898,749,2638,1
E4517,1402,444,0
E4703,1603,2125,1
E164,1952,1144,1
E10293,2545,2045,1
E9588,753,2694,1
E614,364,2094,0
E1706,1172,1739,0
E7025,1467,1595,1
E1677,2359,1260,0
E3610,2374,848,0
E3642,747,1184,1
E9482,861,1552,0
E6824,835,541,1
E2264,328,1762,0
E746,761,2158,0
E1599,1947,490,0
E2360,351,2046,1
E2967,895,232,0
E1827,2127,1164,1
E9108,1229,2630,0
E6603,704,1286,0
E210,379,1036,0
E7818,1138,1623,1
E706,957,2187,1
E2703,1739,1370,0
E5839,757,242,0
E8310,1465,168,1
E8011,923,1009,1
E1949,354,919,1
E115,1782,2132,0
E10207,2614,2610,1
E3187,1426,2579,0
E5561,390,278,0
E4302,556,43,0
E10421,39,1805,1
E4190,2316,101,0
E1632,791,1010,0
E2305,989,1468,1
E6538,902,2077,0
E736,788,1729,1
E990,1744,1605,0
E5403,2298,2321,1
E9981,1601,2321,0
E6555,287,1482,1
E8843,2427,1041,1
E906,2557,422,0
E2999,2256,152,1
E4137,116,1243,1
E5080,1280,509,0
E2241,2153,729,1
E7153,1456,1756,0
E5377,1473,2068,0
E8601,1589,2671,1
E6405,1910,1999,0
E5919,1022,1037,0
E289,551,384,0
E5357,1636,2241,1
E429,282,2066,0
E7900,2148,146,0
E1563,1206,2632,1
E5164,1420,1811,1
E2887,2115,1698,0
E4879,1383,1548,1
E6437,510,1734,1
E7998,2262,372,0
E1822,802,1049,0
E5507,1822,2207,1
E2884,2306,1545,0
E3275,1726,146,0
E8109,1579,2334,0
E1246,2248,317,0
E5520,2246,1102,0
E2830,1109,688,0
E3848,1512,2456,0
E1029,2376,534,0
E4695,2484,1238,0
E885,1063,1172,0
E3891,1907,1016,0
E1370,1631,1535,0
E3602,1952,1457,0
E6624,2175,148,1
E8435,2492,1747,1
E3524,1771,1778,1
E5521,2038,860,1
E9059,1383,2186,1
E3838,1790,2261,0
E451,152,970,0
E8694,150,534,0
E6446,354,1329,1
E2323,922,669,1
E1097,457,320,0
E3709,2248,2668,1
E5625,354,2115,1
E3478,972,180,0
E4350,1611,1173,1
E5029,1434,1552,0
E5549,1701,2394,0
E8421,1657,279,0
E69,295,2579,0
E2129,2569,2522,0
E9082,1993,1938,1
E2644,368,1976,0
E9718,2227,802,0
E5513,635,590,0
E7385,1942,2154,0
E5775,2307,37,1
E1235,579,807,1
E10565,1887,1653,1
E3464,697,1536,1
E3565,576,2030,0
E9039,354,2247,1
E10846,209,2123,1
E4972,2656,104,1
E7191,1685,1999,1
E10181,354,895,1
E2154,2208,2633,0
E10402,1731,2373,1
E4105,660,945,0
E1278,710,1346,0
E1575,935,869,1
E6374,2286,2657,0
E5139,374,1256,0
E6244,508,1251,1
E1276,962,1,1
E2035,2256,1660,0
E3337,813,2468,0
E762,2146,2445,0
E2215,2074,2166,0
E8121,1604,70,1
E1345,80,1683,0
E942,1794,1362,1
E6242,1353,2041,0
E6384,1590,842,1
E5529,0,2664,0
E8129,1575,1203,0
E3819,185,2417,0
E9456,34,1725,0
E1564,829,1067,0
E8980,655,2528,1
E292,2261,1195,1
E5668,466,2657,0
E4867,761,909,0
E711,680,171,1
E4886,2065,1578,0
E8858,2263,2358,0
E8280,2535,1973,0
E858,1439,1464,0
E9211,623,1599,1
E10743,1844,1337,0
E6556,733,2388,0
E1362,82,1955,0
E4222,1051,1126,0
E3837,1369,1152,0
E1085,2105,2135,1
E3532,2222,2483,1
E10147,388,1724,0
E9925,2633,1194,1
E9337,1050,608,1
E9878,2027,2574,0
E2,1961,522,0
E6250,342,2440,1
E2073,1459,1933,0
E5186,2644,2065,1
E8472,2095,2004,1
E6525,1143,2325,0
E9564,2665,1883,0
E9607,72,1062,0
E9624,2296,1986,0
E9412,1493,501,0
E2117,490,2203,0
E5810,1383,2010,1
E7554,998,2341,0
E1680,2385,1513,0
E984,1203,972,0
E1554,632,1841,1
E8520,2438,389,0
E6262,1910,352,0
E6856,572,1896,1
E7873,1084,1883,1
E10839,561,164,1
E5771,354,989,1
E89,2449,1237,0
E6564,1742,45,0
E3090,877,570,0
E6792,2322,2148,1
E3977,1065,1016,0
E10593,2354,635,0
E9768,1887,1773,0
E5451,1444,464,1
E5170,2461,2333,0
E1497,2523,2594,1
E3037,361,742,1
E7444,1780,1706,1
E9992,801,219,1
E442,925,1927,1
E8349,507,2084,1
E886,1611,1139,1
E9390,227,2126,0
E124,1788,1100,1
E8432,1357,1398,0
E3785,1056,732,1
E7090,1816,71,0
E6870,1216,389,1
E1937,1383,85,1
E70,1384,1043,1
E7412,2390,1458,0
E4743,292,2454,0
E6640,288,460,0
E3363,1028,2610,0
E4416,2590,2601,0
E8560,1352,1413,1
E7015,654,1777,0
E6503,867,1755,0
E8664,1562,1713,1
E9616,2692,451,1
E10395,354,258,1
E7192,510,2438,1
E4325,258,1678,1
E5147,2349,1936,0
E7564,641,294,1
E10648,40,1854,0
E1028,1037,1750,0
E4453,2238,1096,1
E4990,438,1155,1
E8956,965,1607,0
E265,2695,880,1
E4148,2256,2439,1
E9105,368,2237,1
E1659,5,552,0
E8958,2068,1805,0
E4620,2178,1305,1
E2393,2033,959,1
E854,2406,2659,1
E5085,1692,643,0
E1017,1936,371,1
E933,690,2049,0
E6548,1547,724,1
E362,1571,2410,0
E5074,316,873,0
E6516,587,2280,1
E2312,1414,2456,0
E10527,1944,274,0
E5302,1097,1701,1
E3810,2214,2201,0
E94,1054,630,1
E285,1847,892,1
E10028,1327,186,0
E4602,1777,929,1
E2860,1399,881,1
E6610,1100,1213,0
E7296,1288,2307,0
E9933,1409,1482,1
E4272,1383,877,1
E7573,1334,1414,0
E8169,324,2588,1
E3261,2092,716,1
E9033,641,1707,1
E4066,2368,1250,1
E5691,2432,1370,1
E3500,116,2131,1
E5243,943,436,1
E4119,2120,961,0
E2361,2415,521,1
E10137,1478,1531,0
E253,871,2300,1
E10187,236,2211,1
E6738,544,1288,0
E3310,535,2223,1
E9146,1383,1655,1
E2558,1522,1169,1
E7777,479,359,1
E5374,1537,350,1
E7542,2074,1786,1
E2597,1353,2596,0
E4915,2476,661,0
E8241,610,2239,1
E2621,896,1913,0
E6240,299,1613,0
E7645,604,1876,0
E10680,2556,328,1
E10681,57,2345,0
E5014,193,717,0
E9443,2030,195,1
E9122,2038,758,1
E8289,1834,262,0
E1307,1655,1629,0
E9309,1516,1724,0
E1763,2473,2458,0
E895,621,734,0
E3911,2239,2652,1
E2207,2406,2325,1
E8125,249,1524,0
E8311,2423,2344,1
E2713,940,1789,0
E820,1897,1460,0
E8273,1281,1425,1
E6226,1046,2137,1
E9555,316,2182,0
E6943,968,1749,0
E8754,781,635,1
E9370,23,2166,0
E10017,259,1836,0
E1980,2156,765,1
E262,1308,2433,0
E7223,2557,1607,1
E772,1508,422,1
E4746,2236,2170,0
E10285,54,239,0
E288,1699,1554,0
E2372,1044,238,0
E1515,1417,1319,0
E5082,828,50,1
E2568,2518,2704,0
E6854,1245,395,0
E6462,2262,448,1
E7584,216,637,1
E4162,2564,459,0
E3879,1579,1679,0
E3101,1990,222,0
E8094,2629,2378,1
E901,214,1909,1
E6541,2511,999,0
E1897,1761,774,0
E5640,1690,1033,1
E1251,1884,1335,0
E5581,2400,725,0
E3640,354,510,1
E733,192,2373,1
E6170,461,1557,1
E3994,1584,1372,0
E1982,1460,97,1
E7831,73,2575,0
E1385,614,1081,1
E6157,2245,336,0
E7995,496,19,0
E7585,1956,1413,1
E6930,1829,2113,1
E9586,329,1366,0
E9740,793,380,0
E4896,953,628,1
E3607,61,526,0
E3242,967,1957,0
E9028,2556,2030,1
E3935,1592,1629,1
E9018,1537,1962,1
E8802,2478,255,0
E2894,1943,2391,1
E2437,1382,1861,0
E6810,1762,1042,1
E5844,2548,2536,0
E8245,724,1038,1
E1861,2153,2590,1
E243,1113,2244,0
E3501,2114,1767,0
E7634,1305,748,1
E6974,2062,835,1
E7002,753,628,0
E10253,424,1407,0
E9803,1596,1252,1
E3657,375,364,1
E7489,2581,1189,1
E903,2450,1885,1
E4987,2216,1501,0
E3131,88,1286,1
E10108,1002,670,1
E4160,2009,1183,0
E9627,380,1019,0
E232,929,782,0
E3296,1041,297,0
E8071,1086,473,1
E2426,1035,182,1
E4856,508,1455,1
E6983,1865,1405,0
E3329,1429,2682,0
E6135,1685,2126,1
E7519,777,1849,0
E1754,304,2165,0
E4339,50,2687,0
E5411,902,284,1
E3309,636,1394,0
E2700,354,707,1
E9574,2291,2383,1
E4451,2164,207,1
E1520,1353,1129,1
E9477,1503,164,0
E8464,164,561,1
E1993,2240,570,1
E10476,2239,1006,0
E6459,1779,1539,1
E1301,1807,2340,1
E10233,1503,373,1
E10086,74,1070,1
E5579,1624,2410,0
E5776,607,414,0
E9240,1762,1449,1
E5959,1068,1040,1
E4647,507,1535,1
E719,1924,804,1
E4955,1267,1477,0
E3583,409,2346,0
E9483,99,2223,1
E8072,2464,2103,0
E1611,2367,2643,1
E5614,1024,1002,0
E10277,1013,557,1
E7117,2253,214,0
E1213,1460,553,0
E8210,171,85,1
E9706,2393,1009,1
E8611,1952,823,1
E4179,769,165,0
E465,2516,1487,1
E9206,1943,2564,1
E8999,45,1143,1
E2888,363,914,0
E129,1615,501,1
E6686,749,2453,1
E8143,961,1035,0
E1113,2385,1385,1
E2258,2384,2528,1
E610,209,13,1
E871,864,283,0
E2756,688,668,0
E7655,887,1435,0
E3360,1577,2605,1
E5557,131,1209,1
E9862,873,1225,0
E4715,371,1211,0
E7657,172,486,0
E8386,2270,2170,0
E7460,510,1110,1
E2054,309,1430,1
E10473,1903,2024,0
E1837,2579,782,0
E2146,466,248,0
E7180,2356,401,1
E7452,1308,645,1
E2536,2153,1855,1
E4769,1349,636,1
E1775,222,1808,1
E2317,450,1172,0
E8645,2450,630,1
E10371,1406,2693,1
E1518,1255,2165,1
E7426,2492,2435,0
E876,1387,2104,0
E8335,692,561,1
E10384,2486,1371,1
E1761,2009,260,1
E10291,994,1904,1
E2826,623,1369,1
E9023,1481,415,1
E7172,2229,2572,1
E5891,0,563,1
E2769,2682,2575,0
E6419,818,2498,0
E6567,1084,1347,0
E4328,474,1253,0
E3091,165,1945,1
E724,572,855,1
E4193,880,777,0
E4194,2505,1557,1
E4883,2131,1487,0
E929,1622,2306,1
E4501,415,523,1
E5822,1122,2126,1
E7349,86,2374,0
E9851,2245,578,1
E62,2212,1013,1
E9135,1534,1734,1
E6823,1770,1641,1
E9619,149,1031,1
E2696,1756,2371,1
E4758,1013,23,1
E9085,162,1269,1
E7680,1326,54,1
E518,120,220,1
E1708,1057,1198,0
E5087,701,1008,0
E7778,2316,1211,0
E588,1029,2540,0
E7798,1272,353,0
E8634,1724,268,1
E5559,1865,89,0
E8585,2642,2677,0
E4375,924,2064,0
E10540,1450,2299,0
E8591,907,980,0
E4093,743,2641,0
E6734,2052,982,1
E9953,2619,1657,1
E5699,939,1608,0
E10835,2689,2073,1
E2503,1427,1284,1
E4209,2298,2008,1
E3690,2203,1942,1
E8107,2450,2437,1
E3855,2215,1876,0
E8801,1297,2608,0
E4264,239,389,1
E9249,1278,868,0
E5061,535,99,1
E4978,495,1171,0
E8764,1998,1960,1
E1917,2242,1686,0
E6161,354,1558,1
E1282,155,686,1
E8847,341,1242,0
E9603,1791,1680,1
E161,2705,2210,0
E7196,1765,966,1
E4039,838,1589,0
E10573,163,1545,0
E3140,1125,1404,0
E1876,1706,1753,1
E8405,244,434,0
E4196,2202,1668,0
E8927,2174,1613,0
E10034,2101,2650,1
E4481,1458,1904,0
E6576,1373,2176,0
E8065,2080,2347,1
E5343,1586,242,1
E2555,1189,1314,1
E4072,276,1590,0
E1465,483,745,1
E10826,1315,1837,0
E8677,1563,2382,0
E10010,247,42,1
E3753,1776,271,0
E10116,280,2389,1
E1817,1021,1803,1
E4521,2404,1215,0
E5995,2498,572,1
E6269,1248,1338,0
E9452,438,1053,1
E159,2433,2236,1
E2268,1736,2210,1
E3136,161,2370,0
E7347,2224,2258,1
E2499,265,2597,0
E4245,1598,542,1
E679,1855,959,1
E5940,1648,1018,0
E4583,831,1777,1
E7491,1529,952,1
E5757,2362,575,0
E2854,1762,754,1
E6432,2700,953,0
E1540,354,2556,1
E6189,1192,738,0
E1350,343,1510,0
E10710,1172,1246,0
E7358,399,317,0
E3595,572,197,1
E8805,1105,842,0
E1624,2286,1552,1
E8345,1789,108,0
E3578,1143,1624,0
E8603,2278,1473,0
E7551,771,168,0
E4343,2401,1514,1
E8474,113,1227,0
E9298,936,546,1
E9837,1281,903,1
E945,1068,1784,1
E8337,1013,1186,1
E1525,1318,1299,0
E1337,688,512,1
E10159,1271,2358,0
E8680,1758,2702,1
E10607,680,1729,1
E8945,1554,1020,0
E2181,1788,242,1
E3747,2235,1802,1
E8679,1327,29,0
E6703,1268,154,1
E1030,693,1916,0
E5567,2637,2631,0
E8463,2579,2531,1
E3915,1959,1915,0
E6519,367,179,0
E1063,1261,2320,0
E7842,383,1707,1
E4369,2062,1034,1
E7034,235,806,0
E1273,1501,18,0
E10591,570,2283,0
E9625,391,919,0
E8800,2323,2523,0
E5965,2245,2622,1
E7638,2270,1333,1
E5220,2679,612,0
E8156,1248,393,0
E7155,1855,425,1
E1915,1592,2336,1
E1920,1748,2347,0
E1809,445,999,1
E7,2009,2537,1
E1584,2072,662,0
E7549,197,2693,0
E922,354,453,1
E10844,488,617,0
E3684,839,1493,0
E4335,521,1485,0
E3053,2330,2067,0
E1985,2113,179,1
E1875,176,557,1
E424,828,1504,1
E1260,1685,1173,1
E846,716,1279,0
E7023,142,581,0
E7623,528,1812,1
E79,2448,2531,0
E9021,1637,2265,0
E7379,1263,2197,0
E3520,324,2635,1
E279,2427,637,0
E1716,1901,2244,0
E6328,519,1196,0
E2345,655,1006,0
E6767,1283,2430,1
E1442,1213,345,1
E7821,1685,350,1
E6387,2074,2236,0
E1331,2227,1533,0
E2757,1069,1997,0
E5578,1465,568,1
E1215,1060,2078,0
E9801,39,2355,1
E9675,1932,2223,0
E3352,282,1676,0
E7568,2378,1862,1
E9301,210,879,0
E3725,2621,2638,1
E6118,1486,2107,0
E1019,1981,441,0
E7662,2405,1051,1
E1551,1066,193,0
E2613,1148,1103,0
E42,695,2538,1
E10534,56,688,0
E950,767,2410,1
E7382,490,1533,0
E4042,595,1028,1
E6065,379,2519,0
E5791,2225,1184,1
E9661,2406,919,0
E5955,1598,84,1
E1966,1685,556,1
E8281,409,2548,0
E4489,2141,615,0
E2878,2054,823,0
E4850,1306,1777,0
E7380,65,109,0
E6772,556,719,1
E3966,697,1676,1
E9514,1399,728,1
E9815,94,365,0
E7718,39,156,1
E9688,1801,1376,1
E3182,2206,1099,1
E9365,1164,40,0
E10637,2024,382,0
E6722,2451,2073,0
E7363,1710,769,0
E2365,2260,675,1
E4283,1401,2398,0
E6591,2114,354,1
E6918,24,1679,1
E7008,2705,454,0
E1756,1685,2582,1
E5851,2614,1203,1
E10405,1296,2244,0
E3063,1815,1704,0
E3292,2520,1813,1
E5462,119,1180,1
E6444,2249,1692,0
E8451,490,1390,1
E2890,1978,131,0
E3105,1238,1679,1
E9986,93,2394,1
E448,1537,263,1
E3514,1435,295,1
E114,2029,707,0
E10078,2047,2156,1
E373,1481,2092,1
E4918,2159,870,0
E10418,1919,731,0
E5286,1493,1601,1
E2526,1007,2252,0
E6793,509,888,0
E1528,1263,1287,0
E642,1294,1761,0
E8010,1889,2562,0
E9881,902,1854,0
E7883,1570,346,0
E7170,2626,2370,0
E10447,2354,1749,1
E7283,1023,2052,0
E6106,1937,635,0
E1532,168,1503,0
E6914,360,401,0
E357,1824,1541,0
E9785,2226,2343,1
E3436,2358,2253,0
E2668,16,915,0
E10806,1221,1163,0
E5446,1764,772,0
E409,1326,429,0
E8342,656,914,0
E8606,629,634,1
E8738,1981,1168,1
E8510,2396,1323,0
E10514,801,397,0
E233,2101,491,1
