id,to,from,label
E6153,1986,633,0
E6759,2526,1301,1
E7051,266,3228,0
E423,1731,2793,0
E883,643,480,1
E4609,1281,2543,0
E807,1201,1155,1
E4767,2226,455,0
E2024,110,3231,1
E3267,2293,864,1
E1536,2624,2206,0
E1022,777,1266,1
E6121,3212,2368,0
E2580,283,3079,0
E530,1678,2942,1
E4507,1145,203,1
E9330,2094,359,0
E7595,2824,2028,0
E8919,643,2585,1
E8235,2097,2139,1
E4761,937,68,1
E5445,1222,1229,1
E205,835,1712,0
E4199,63,177,0
E3800,840,2784,0
E1159,2623,442,0
E7297,2269,2026,1
E4595,2183,1438,1
E5012,3029,2941,0
E2347,2201,1197,1
E5905,3279,1097,0
E4907,805,578,0
E9071,343,1909,0
E808,2198,1070,1
E9308,1157,3201,1
E2032,679,115,0
E3729,437,1886,0
E2114,1089,1511,0
E4685,2401,2826,0
E2872,475,1978,0
E2189,1668,3160,0
E3245,137,2995,1
E9002,812,2526,0
E6686,1371,2639,0
E7278,3132,3210,0
E1972,590,2681,1
E6476,1802,916,0
E853,493,1356,1
E1450,561,1977,0
E4140,3228,1487,0
E3343,2752,846,0
E2080,2227,1008,1
E8389,2052,1711,1
E1034,2051,2257,0
E7444,911,2018,0
E9323,3014,1516,1
E1914,1255,2157,1
E8421,1700,3222,1
E4390,1770,3022,0
E1862,2611,1144,1
E8134,798,1649,1
E7849,2973,1095,0
E6348,2110,562,1
E6389,2304,1523,0
E5507,2779,1069,0
E5496,2377,2049,0
E6044,3079,2227,0
E5889,1991,2972,0
E4543,152,2059,0
E3356,961,2162,0
E8149,181,2514,1
E7227,895,255,1
E688,237,1893,0
E533,1112,1198,0
E3425,143,1555,0
E6226,1582,2018,1
E7332,2575,2549,1
E9135,1299,34,1
E1622,424,1658,0
E2628,1946,1931,1
E8059,132,2713,1
E5602,1454,2907,0
E1097,167,2381,1
E1218,934,1405,1
E7601,839,1958,1
E4692,2934,1780,0
E2110,127,262,1
E7179,1670,2231,1
E218,2570,21,0
E6078,2721,1844,1
E4900,1311,586,1
E8050,3152,113,1
E3992,2707,2707,1
E2798,3007,226,0
E6777,926,920,1
E1467,2704,1296,1
E2055,2577,900,0
E7161,511,1300,1
E1790,1145,395,0
E579,169,169,1
E6300,930,2844,0
E7234,3198,232,0
E8638,1093,2276,0
E8697,1946,1257,1
E1838,329,755,0
E3820,2417,2641,0
E6095,434,1573,0
E2575,1648,1516,1
E2916,679,2337,1
E5281,777,2386,1
E8623,498,2351,0
E8116,1077,2244,0
E3998,563,3107,1
E1170,2025,2574,1
E3695,1841,2691,0
E1042,2226,255,0
E6869,2888,1795,0
E7435,271,3074,1
E9332,1469,2003,0
E2619,3074,2246,1
E8824,2348,1755,0
E7778,1341,177,0
E7118,2684,1306,1
E1002,1154,1429,1
E3500,3041,1411,1
E5379,1162,1027,1
E7575,1837,2275,1
E8094,2293,2620,1
E3060,519,1482,0
E4010,643,1091,1
E3612,1095,1170,0
E5369,2117,2177,1
E3306,2767,2057,0
E8385,2525,22,1
E5286,1063,2778,1
E890,152,711,0
E1591,39,1585,0
E8125,947,3302,0
E59,1494,2485,0
E2700,1403,2640,0
E1747,1278,1965,1
E692,2023,1009,1
E3699,708,2932,1
E4352,2487,1266,0
E8025,432,489,1
E1118,3119,2719,1
E4959,1883,2391,0
E7133,2333,2063,1
E9123,2898,3120,1
E7222,440,685,1
E4512,2179,2295,0
E95,2010,1664,1
E6917,425,2261,1
E8141,663,2902,0
E519,1063,384,1
E3595,205,1127,1
E4402,2964,1995,1
E2914,1136,2859,0
E4634,721,1957,0
E4188,3135,2862,1
E6329,212,2176,0
E3141,734,996,1
E1860,1647,2511,0
E6694,1063,1174,0
E6680,2196,2010,1
E361,2355,2418,0
E6928,1189,1910,1
E3853,1889,175,0
E2352,249,2193,1
E6347,3200,1087,1
E9388,94,1083,1
E544,2394,477,0
E118,3019,3192,1
E5836,1063,842,1
E2465,2179,3149,1
E3000,1335,2673,0
E6424,3285,2833,1
E4348,1551,478,0
E193,1063,2530,1
E5682,744,203,0
E8594,2277,238,1
E4203,2244,863,0
E7938,1145,2062,1
E6668,161,2818,0
E8796,3136,3265,0
E285,2694,192,0
E289,914,391,1
E5109,2553,2378,0
E2388,1071,1041,0
E6554,2044,1802,1
E2623,549,37,0
E5230,3158,2818,1
E9174,1602,3275,1
E1697,2676,2117,0
E4279,2986,2386,1
E2477,2873,1712,1
E6168,1695,1659,1
E2587,111,2687,1
E4036,3084,763,1
E7385,1645,3088,0
E5748,1095,3068,0
E9393,1675,574,0
E3250,1902,810,0
E6099,780,2824,0
E8399,938,1154,0
E6634,278,3215,1
E8741,2678,1257,0
E2006,2072,952,1
E2251,940,1544,0
E6642,1290,379,0
E7716,465,218,0
E5672,2624,886,1
E6394,380,1866,0
E2176,1177,79,1
E7777,913,1113,1
E735,1226,440,0
E1204,1238,383,1
E699,61,1949,0
E4206,1228,2921,0
E8998,1049,2944,0
E8367,1277,358,1
E8766,2336,669,1
E5519,1383,2797,1
E6490,2780,3258,0
E8260,216,2987,0
E6651,2646,2809,0
E2444,741,814,1
E3077,1642,652,1
E7326,167,3220,1
E5440,3098,1971,1
E8595,753,2018,1
E3037,3055,899,1
E3987,731,775,0
E1712,2727,2827,1
E6385,2420,2807,1
E7151,82,2966,0
E5240,2452,725,0
E8553,70,68,0
E2495,645,365,1
E9208,3311,2638,1
E3266,1496,2949,1
E3827,1989,1974,1
E5710,2967,3027,1
E3990,2418,1669,1
E7174,2268,290,0
E3845,2760,507,0
E6845,3229,1329,0
E9362,1218,1475,0
E8860,2273,3045,0
E667,1004,191,0
E7206,2341,3285,0
E9065,527,33,1
E3486,533,3100,1
E5082,2293,2778,1
E7149,2871,658,0
E8962,2218,1159,0
E4316,1695,1415,0
E5603,2697,1152,1
E2952,1548,3026,1
E9029,1139,1182,0
E7756,2592,263,1
E5267,3004,2612,0
E1778,658,754,0
E8372,2470,341,1
E2923,1765,61,1
E2172,1537,1418,0
E7074,1258,1188,0
E4535,2444,2047,0
E4099,1994,804,0
E768,1946,490,1
E3257,1514,2628,1
E1950,834,51,1
E7202,424,946,0
E8087,1697,546,0
E181,1400,1181,1
E785,1126,3202,1
E7894,2344,2993,1
E5943,2293,805,1
E6592,2393,963,1
E974,1318,1318,1
E5367,922,1139,0
E8035,2385,2627,0
E5811,1727,1320,0
E5083,2591,331,0
E1397,1650,2550,1
E2612,2137,790,0
E6641,2598,1311,1
E7002,2868,2289,1
E9067,706,755,0
E4336,1239,1588,1
E6349,2330,879,1
E2071,2732,1096,0
E5234,923,2001,1
E7203,2634,522,0
E8344,1373,1373,1
E1844,2248,2683,1
E3669,952,1014,0
E4837,418,1158,1
E7739,2174,333,0
E6586,527,1960,1
E2537,601,1880,0
E2710,2601,1493,0
E8677,162,2532,0
E4808,2406,2731,1
E5537,1273,3055,1
E3224,2408,1646,0
E3978,2803,2185,1
E1369,2410,2876,0
E7572,2710,2696,1
E1375,1841,2371,1
E1925,1249,107,0
E8546,409,3146,0
E5318,1413,2778,1
E4463,1276,2062,0
E991,2357,2258,0
E4858,2092,3273,0
E2408,1063,2470,1
E8339,1091,3136,1
E8777,1840,3188,0
E7475,3196,2472,1
E3951,631,597,1
E8092,1058,2555,1
E3836,128,2528,1
E1411,1822,2619,0
E9158,1174,2691,1
E1583,1799,2448,1
E3632,329,2617,0
E3628,2620,1007,0
E4375,5,3246,0
E8469,3305,3305,1
E4207,1899,1089,1
E2417,2131,1705,1
E6520,496,415,1
E637,548,756,1
E7123,80,209,0
E2473,2043,3146,1
E4468,1367,737,1
E5062,1258,2709,1
E6745,63,1614,0
E9383,1946,341,1
E8482,3305,2779,0
E2843,1081,1960,0
E4236,936,936,1
E8991,3039,1151,1
E4889,2967,1354,1
E7410,611,474,0
E791,457,1847,1
E1552,1305,554,1
E3009,1112,1908,1
E156,1488,2983,0
E3017,196,1139,1
E8508,245,1286,0
E6920,643,3240,1
E3934,1268,1932,0
E3290,124,2427,1
E7984,142,103,0
E3132,562,561,1
E4428,1954,2448,1
E662,1495,2229,1
E9206,230,3236,1
E1195,2803,2868,0
E4688,1383,1096,1
E5742,2763,1765,0
E2716,2559,1057,0
E4704,530,3174,1
E3378,602,1074,1
E8843,1932,764,1
E2650,510,1137,0
E7035,2106,369,0
E3610,1875,721,0
E7089,1607,2018,1
E6878,1526,1455,1
E381,37,860,1
E8582,1770,1415,1
E6131,2006,1200,0
E2481,2020,359,0
E8685,954,2724,1
E6360,2642,516,0
E5970,1556,2590,1
E5444,2679,1932,0
E4930,2062,538,1
E4361,164,1626,1
E2451,1820,1903,0
E835,2453,996,0
E7488,1980,2118,0
E2697,3102,2376,1
E444,2313,1616,0
E4242,1217,2795,1
E2486,803,1016,1
E5418,1285,1779,0
E9129,3252,2725,1
E1419,1633,3150,0
E3596,2255,2286,0
E9291,1399,360,1
E7535,30,278,1
E5684,1063,3239,1
E7302,1553,1302,1
E5531,2470,2255,1
E1643,1376,2600,1
E408,2551,1265,1
E3740,2321,2846,0
E8222,2884,136,0
E2154,2294,2607,1
E7666,633,1584,1
E9053,48,1027,1
E3324,132,113,0
E6727,1408,258,1
E4247,1331,2780,1
E1929,2486,3034,1
E3622,2535,1275,0
E8113,966,510,0
E2256,29,2951,0
E1229,225,13,1
E9415,611,2278,0
E3789,1063,1933,1
E4401,1799,700,0
E3520,777,256,1
E6045,1017,2040,1
E7657,1680,1319,0
E844,245,3145,0
E1869,891,3231,1
E1754,2660,2931,0
E2904,3217,241,0
E9184,2803,2691,0
E4918,3029,917,0
E7313,2848,387,0
E7586,80,1011,0
E5867,3189,3226,0
E6875,1090,1286,1
E2922,3062,1328,1
E9033,122,122,1
E7592,1249,1249,1
E4113,943,1107,0
E922,1063,1231,1
E2150,3070,1936,0
E2440,1380,1900,1
E1834,2940,2306,0
E4678,285,396,1
E1021,1819,2277,0
E3325,1764,622,0
E4515,579,1647,0
E6475,2477,3122,1
E9004,2759,2337,0
E1901,1965,1090,0
E6888,2213,1933,1
E6524,2285,1316,1
E6971,533,1285,1
E6605,600,437,1
E8123,2217,1489,0
E4884,2432,2187,0
E4219,630,2623,0
E8052,1604,1001,0
E2925,40,1044,0
E8952,3013,1036,0
E3421,3099,3126,1
E5681,1131,1401,1
E3410,3061,0,0
E8982,2944,2637,0
E4482,80,2213,1
E6618,965,1199,0
E3021,1063,1637,1
E1367,1062,2551,0
E5999,2256,1468,1
E680,1189,579,0
E5189,2435,1055,1
E5382,2510,3135,1
E5341,1590,99,1
E3707,192,3134,0
E7762,2498,1226,1
E7937,2659,1068,0
E4950,1518,2972,0
E232,507,1313,0
E4805,2408,216,0
E9283,2721,3249,1
E1724,1747,721,0
E910,1333,2111,1
E8530,1070,65,1
E4815,1446,3281,0
E2519,534,956,1
E245,1642,2232,1
E8359,1631,1320,0
E8702,1908,251,0
E6511,2692,2456,0
E666,698,2475,0
E2837,961,2996,0
E734,2205,2292,1
E1152,2126,2751,0
E8953,3233,2593,0
E4626,2284,2990,0
E3733,1385,482,1
E3437,553,3216,0
E1485,3032,153,0
E5122,30,1008,1
E8304,278,1008,1
E2476,1188,3011,1
E4661,798,3075,1
E4785,3305,1923,0
E2858,2436,1507,1
E2372,115,808,0
E3648,2806,415,1
E3624,1847,3178,0
E3575,425,1757,1
E8534,799,1654,0
E7115,392,1308,0
E6357,1607,2319,1
E464,978,2662,1
E7305,1145,2580,1
E5822,477,1216,1
E3359,1922,2620,1
E5060,1121,2830,0
E8403,820,1553,0
E9355,1598,2128,1
E6082,2543,2252,1
E8761,2532,3182,0
E978,1045,2915,0
E3714,1063,2403,1
E4200,2530,2270,1
E6501,1333,40,0
E5813,1748,1604,1
E4953,50,1766,0
E9429,778,2125,1
E1452,2583,2334,0
E17,1515,307,0
E3387,1259,936,0
E4023,18,2046,0
E1389,1063,2940,1
E8026,2418,1965,1
E2957,3191,323,0
E4530,129,2474,0
E2943,340,375,1
E6598,3157,833,1
E9276,1320,386,1
E8910,2544,976,1
E7928,644,1675,0
E6640,584,296,0
E9020,1876,2440,0
E6048,3240,2339,1
E4228,757,2040,0
E5331,2419,1221,1
E601,2985,2471,0
E5406,137,3231,1
E620,683,3206,1
E973,1707,100,1
E7815,1844,2285,0
E7888,265,2815,1
E3061,2598,1659,1
E6462,2510,2202,1
E4270,3191,2619,0
E150,129,900,1
E2064,1216,1216,1
E9265,1679,1675,0
E6480,1417,1389,1
E1955,1875,372,0
E6770,1184,288,1
E8065,1271,1974,1
E9048,3247,1006,0
E8127,953,180,0
E7767,1410,2662,1
E564,2123,909,0
E4683,2711,2802,1
E5349,661,1581,1
E6390,1827,2447,0
E8154,1261,1799,0
E4527,2196,2511,1
E2548,1627,2243,0
E8171,1774,33,1
E1151,1319,1370,0
E6035,1725,148,0
E2788,475,2189,1
E6969,1750,85,1
E7081,2959,2979,1
E7741,383,2764,1
E1061,2196,1416,1
E5944,507,2662,1
E9266,1560,3160,0
E2329,2902,2623,0
E6443,1853,189,1
E2027,1578,625,0
E1215,3211,1022,0
E1294,2230,2664,1
E2077,2518,660,0
E7150,2220,2555,0
E3089,2549,192,1
E466,2536,899,1
E2018,1798,2079,0
E6165,1963,2961,1
E2658,1130,23,1
E4506,2343,308,0
E3389,852,3158,0
E5215,2495,1039,1
E8314,2223,1328,0
E9103,1513,771,1
E6111,1396,2124,1
E1767,2853,3177,0
E2102,639,1220,0
E50,1999,2906,1
E1898,2300,373,1
E4471,1642,663,1
E6325,772,3033,1
E8221,1737,2542,1
E3283,851,701,1
E5038,449,1016,0
E2322,716,716,1
E6703,3128,912,1
E786,2027,1153,0
E899,1772,2240,0
E2164,2026,1971,1
E5055,1160,878,0
E8526,980,1960,1
E6246,2510,2405,1
E41,883,611,0
E2273,2459,1705,1
E6646,2404,508,1
E5621,2360,1965,0
E2833,560,1695,0
E8324,2985,1552,0
E2100,129,214,0
E8275,2727,2915,1
E4389,2188,987,0
E5553,2074,1361,0
E2551,1997,1974,1
E6560,1238,1023,1
E4264,30,552,1
E9424,2101,3048,0
E1079,2605,1072,0
E9166,471,2204,1
E5221,1946,1743,1
E6970,459,2562,0
E2662,2817,1847,0
E6886,2413,1387,1
E1347,243,1599,1
E8358,268,160,0
E2964,1183,1785,1
E2367,1265,1660,0
E3548,2877,1583,0
E9032,3131,23,0
E3319,3067,1939,0
E1647,2333,201,0
E1630,1105,602,0
E8121,981,3153,0
E3540,2815,1340,0
E3603,3007,1475,0
E1000,2,1057,0
E314,2401,1455,0
E7872,2103,766,0
E354,1313,3124,1
E2181,1405,1366,0
E6181,845,1168,0
E5080,1368,1869,0
E3535,777,777,1
E5638,1401,790,0
E5020,980,1712,0
E5482,128,238,0
E584,1987,1024,1
E3179,424,2172,1
E1933,527,1701,1
E122,1216,1021,1
E1636,1421,2785,0
E8449,623,3246,0
E5357,1283,3255,1
E3636,2388,1698,1
E8002,940,2796,1
E9050,3194,850,0
E20,541,2906,0
E5175,1145,2055,1
E73,1610,1028,0
E1608,1131,3053,1
E4241,2754,2156,0
E159,2435,502,1
E1142,2356,261,0
E7998,884,2948,0
E61,290,2953,1
E2651,1904,913,0
E5830,1015,2913,1
E936,879,1862,1
E4448,411,1317,1
E3710,1444,1527,1
E5213,1370,1492,0
E1984,2959,14,1
E1670,371,2522,1
E5824,969,141,0
E3625,991,245,0
E1739,207,1821,0
E230,721,1375,1
E135,852,1059,1
E5409,1617,1378,0
E7268,630,1643,1
E4367,2129,75,0
E2304,987,1799,1
E6001,906,1832,0
E1727,2241,1509,0
E562,1231,838,1
E5604,1041,3262,1
E4639,2344,943,1
E4812,1289,1255,0
E9419,539,758,1
E6514,2275,3239,0
E989,1999,2852,1
E2498,2460,1455,0
E5134,482,2859,0
E790,85,1065,0
E7414,1349,2953,1
E3453,2679,3019,0
E8896,480,1387,0
E3765,668,947,0
E6130,1559,2546,0
E5075,364,1432,0
E691,1889,382,1
E6795,206,3279,0
E5818,2732,1740,0
E9363,1394,2121,0
E2958,2431,2309,0
E7962,1145,1433,1
E3638,2257,529,1
E7744,1456,3115,1
E462,643,2430,1
E6328,2376,1399,1
E8927,1945,2833,0
E7235,1470,1586,0
E5969,1717,1796,0
E4464,809,2139,0
E8572,1096,2038,0
E6682,141,1706,0
E6811,2805,2157,0
E6473,2895,1561,0
E3160,2621,960,0
E7587,1770,183,1
E3726,1260,198,0
E1642,255,2795,0
E6941,2005,1617,0
E803,1022,2773,0
E6258,1874,365,0
E2296,2253,2855,0
E7630,1687,2759,0
E6660,2679,1604,0
E301,1107,566,0
E7764,1141,2989,0
E3984,2825,1266,1
E6304,867,2367,1
E7877,2878,2989,0
E4276,1429,3024,0
E3549,2293,1960,1
E3698,1730,2927,1
E6461,2039,589,0
E7262,2140,1899,1
E3952,890,1110,1
E5521,1258,2484,0
E9104,1176,2461,1
E6588,1964,2602,1
E5348,366,2756,0
E766,1800,2547,0
E4392,21,3212,1
E6924,195,3040,1
E7905,2960,2327,0
E4328,1644,2139,0
E5150,884,328,1
E2487,1208,2355,1
E5732,2541,2384,0
E1756,752,696,1
E4255,2182,2247,1
E1357,1198,3242,1
E2234,2533,538,0
E3980,1063,1575,1
E3559,1311,2139,0
E4064,1359,392,1
E2538,2925,2621,0
E1046,98,2373,0
E9035,137,1629,1
E6824,291,1882,0
E7094,2053,2053,1
E542,2293,1660,1
E5073,3157,3096,1
E2013,3198,112,0
E4655,1063,1654,1
E3135,3127,437,1
E6428,2865,607,0
E319,2771,1904,0
E5095,1521,837,1
E4792,3117,2017,1
E7576,949,934,1
E220,545,956,1
E6851,881,3257,0
E6478,602,212,0
E3962,889,1404,0
E5494,1889,338,0
E8,975,332,1
E432,859,2304,1
E5518,2598,254,1
E571,1410,2719,1
E8455,634,2996,1
E7988,2230,832,0
E4088,1688,1617,0
E4694,137,1942,1
E6426,1303,511,0
E7583,2863,2883,1
E7429,1132,1512,0
E8022,3274,2417,0
E3349,2358,1546,0
E3443,2307,2428,0
E4483,1545,3140,0
E5770,2385,3162,1
E9096,2071,1900,0
E6688,944,1073,0
E5448,2427,2289,0
E8699,1502,2334,0
E207,94,2763,0
E107,2474,771,0
E6375,174,917,1
E2969,616,845,0
E8619,1176,1855,1
E2497,2644,748,1
E7829,3087,2403,1
E4094,2813,1638,1
E7505,2819,2144,0
E1773,31,31,1
E4040,878,3224,0
E7064,2153,683,0
E8315,2307,523,1
E3498,608,2936,0
E6624,2406,1575,1
E548,1037,2782,1
E5503,1486,2630,1
E4382,760,2208,1
E425,1145,1613,1
E4709,1172,3136,0
E6513,2053,1648,0
E6460,2612,3253,0
E7693,1240,2035,1
E71,3151,660,1
E7932,3287,65,1
E3057,779,2940,1
E9051,3055,3086,1
E6494,1283,2510,1
E2993,1413,508,1
E3653,2408,2123,0
E2994,1319,149,1
E4055,36,619,1
E5123,1724,3016,0
E7799,504,2885,1
E2017,3124,1406,1
E708,1996,45,0
E4089,1791,3102,1
E3702,1651,2248,1
E8636,2731,765,0
E2508,320,2230,0
E3122,476,1652,1
E3557,645,195,0
E49,234,765,0
E7748,2005,870,1
E3223,545,2940,1
E7911,1016,2820,1
E4460,1557,390,0
E928,874,2009,1
E4539,1617,2181,0
E6083,2676,675,0
E3286,1064,2339,0
E894,2624,3185,1
E2193,2727,508,1
E2786,277,1422,1
E1572,1657,761,0
E550,109,125,0
E9057,928,191,0
E8625,2797,3031,0
E1624,1574,1503,1
E9142,817,3289,1
E1072,1090,2297,1
E4383,1448,274,0
E6730,2149,190,1
E5455,2409,1021,1
E4896,29,574,0
E6509,1364,1566,0
E9277,2525,2778,1
E161,1703,2690,0
E3100,2973,1404,0
E6714,1157,1258,0
E2966,742,3171,0
E2856,1159,2267,0
E8458,2746,1861,0
E2199,2629,3085,1
E6098,776,2581,0
E6217,1928,51,0
E4592,1063,2525,1
E3115,243,3122,1
E4063,2878,1662,1
E3373,584,3010,1
E3551,328,1530,1
E2186,3167,1721,0
E1795,1382,2552,0
E1499,301,2739,1
E6386,271,2110,0
E183,957,1096,1
E227,1217,1096,0
E4939,1554,1121,1
E7686,1536,3093,0
E5179,1997,887,1
E636,434,111,0
E1171,3053,869,0
E6648,636,2326,0
E3284,1242,171,1
E1935,1828,2949,0
E4449,1694,1949,0
E781,1747,1729,0
E2813,2285,956,1
E7083,2003,1239,0
E260,1920,1554,1
E5526,989,989,1
E8842,2619,1123,1
E3185,1305,753,1
E4327,582,990,0
E3816,996,2605,1
E6747,536,815,1
E3644,1249,313,1
E3922,753,805,1
E3317,694,581,1
E5852,849,2904,0
E7491,2918,587,0
E1104,1011,110,1
E7469,3207,1376,0
E7818,2912,2504,0
E9312,1231,2731,1
E926,643,2662,1
E7604,2433,3249,0
E1730,1774,542,1
E8836,1926,2408,0
E3219,1496,2231,1
E7949,961,758,0
E8478,424,746,1
E62,2332,797,1
E3697,512,2546,1
E4640,2798,3101,1
E1451,3221,1262,1
E308,2600,1537,1
E7427,1191,2817,1
E8543,807,1619,1
E4430,3117,589,1
E7043,1379,1379,1
E7754,641,2108,0
E4333,2929,3211,0
E7243,1854,2203,1
E1484,875,2646,0
E430,18,1279,0
E4052,1742,2457,0
E2243,1270,1062,0
E7415,450,2993,0
E5104,1256,1256,1
E2607,740,105,1
E2127,273,155,0
E1905,594,823,0
E8857,865,99,1
E1466,930,2355,1
E358,1950,553,1
E318,3141,1526,0
E6117,1019,1782,1
E5561,300,2054,1
E4085,1119,2340,0
E4997,299,1480,1
E9112,2368,2683,0
E7066,1557,1388,0
E100,1284,2545,0
E4404,1059,1786,0
E6882,1792,2432,1
E5454,857,1334,0
E938,2185,934,1
E8602,1812,2561,0
E1108,1276,673,0
E561,1980,675,1
E7015,1041,1991,0
E510,2646,3268,0
E2867,3202,1350,0
E3565,2524,16,1
E1059,1241,1611,1
E27,1051,477,1
E2797,1579,637,0
E1842,1765,178,1
E8386,29,2137,0
E6502,2450,2450,1
E8251,643,2566,1
E8551,1050,1423,1
E4993,98,2359,1
E3756,2395,3311,0
E9141,1031,64,1
E2123,531,2248,1
E3390,2104,2312,0
E8990,934,2099,1
E255,2656,2624,1
E6718,2941,2941,1
E267,1306,401,0
E3552,398,2657,0
E7793,1401,2113,1
E28,3085,2466,0
E5721,1719,50,1
E2602,226,1451,0
E4613,2193,2341,0
E705,1572,2010,1
E6905,1145,3174,1
E6861,3280,2677,1
E4345,1886,2121,1
E4116,3055,1298,1
E6999,2249,1459,1
E9324,1587,29,0
E3279,425,1746,1
E3996,938,2158,0
E7830,771,2931,1
E8798,2272,2054,0
E8326,2624,2988,1
E8287,1941,3206,0
E3372,1116,2288,0
E2968,586,909,1
E1909,3055,2270,1
E6493,1115,231,1
E1395,2506,927,0
E4757,788,2033,0
E6472,3009,3149,1
E1343,1305,805,1
E8378,1298,2590,0
E4675,2182,2344,1
E6610,934,1294,0
E7324,541,764,0
E6141,1374,634,0
E1063,2815,858,1
E1841,2458,2164,1
E8586,3284,2395,0
E4387,626,1761,0
E5046,1441,220,0
E4965,2060,1779,1
E2815,764,2604,0
E7616,2824,2613,0
E9364,957,1669,1
E1416,1319,3101,1
E2690,3287,1070,1
E578,2293,839,1
E4190,1749,51,0
E3226,3266,229,1
E5172,2826,698,1
E2491,2312,3136,1
E5188,1708,2618,0
E3667,1170,2589,1
E5558,1992,406,0
E7755,2323,3159,0
E3191,769,1674,0
E8085,2813,814,1
E2554,3006,837,1
E3651,1778,1369,0
E8846,189,3094,0
E965,315,1533,0
E1528,2801,1686,0
E660,1063,2003,1
E8630,1313,1406,1
E7285,168,168,1
E6721,54,2722,1
E3825,234,2316,0
E6835,2181,1383,1
E2038,364,2896,0
E687,239,1427,0
E4885,1621,1988,0
E6627,994,2948,0
E5167,172,2755,0
E2276,1708,2605,1
E6467,1773,435,0
E1396,1582,1298,1
E6623,1566,3172,0
E2820,2692,1449,0
E3906,3043,1312,1
E7095,37,54,0
E9400,2929,803,0
E2009,1137,2544,1
E1800,2364,2747,0
E5163,3127,1507,1
E4735,2560,76,0
E871,879,125,0
E4848,2062,2596,0
E5739,534,3052,1
E1731,2898,3093,0
E7399,3303,51,1
E9136,2512,2083,1
E1252,1953,1915,1
E2756,2327,1586,0
E5666,2987,3136,1
E8351,395,622,0
E6340,64,478,0
E4434,2196,2604,0
E995,2986,1911,1
E8038,798,1413,1
E3600,2182,2778,1
E3705,569,1703,0
E1673,1407,78,0
E2195,2879,885,0
E8443,879,116,1
E3508,1494,3215,1
E2083,3209,1089,1
E9087,1490,552,0
E8873,494,1991,1
E2178,172,782,0
E4821,1629,1017,0
E6009,1976,1505,0
E5727,890,1001,1
E3511,3283,1516,0
E3188,1675,38,1
E8434,331,2992,1
E4662,2194,2820,0
E9390,1369,923,0
E7086,2701,1525,0
E4510,2756,3044,0
E5747,2523,2287,0
E6482,1941,1018,0
E3275,257,2308,0
E9197,1746,2576,0
E8211,509,2384,0
E257,1315,32,1
E5919,2158,305,0
E480,2356,18,0
E2562,2525,2199,1
E8230,1329,2402,0
E613,104,971,1
E370,2807,2931,0
E2656,2651,1793,1
E598,843,916,1
E7573,1577,1267,1
E7048,343,2335,1
E845,2986,2639,1
E2044,95,3000,0
E841,584,2114,1
E6557,244,2590,1
E4637,1844,2829,1
E5053,1052,2403,1
E4532,714,3027,0
E8437,1878,2430,0
E1194,786,822,1
E8696,2722,2990,1
E9295,2000,2851,0
E4838,1063,1345,1
E690,2852,2513,0
E2414,3292,2503,0
E1593,1682,2808,1
E8360,73,2405,0
E1081,1456,41,0
E6411,2785,1229,1
E1304,1914,3149,0
E2687,2242,2,1
E2799,807,2530,1
E2245,273,2064,0
E8793,3293,3269,0
E482,2927,3193,0
E8400,2056,61,0
E5026,1316,35,0
E3333,2005,334,1
E4717,1019,1810,0
E3084,2414,2983,0
E9192,1950,1160,1
E7917,2154,1771,0
E3232,615,3286,1
E6572,699,862,1
E5061,544,2296,1
E9297,1614,3146,0
E9279,2362,1327,0
E4651,473,1730,1
E345,409,425,0
E362,2458,1866,0
E3149,3254,1286,1
E7961,3091,1244,0
E1771,223,959,0
E6907,1556,1975,0
E902,2768,2761,0
E934,3150,3241,1
E1702,2476,3140,0
E3950,2003,403,0
E6033,3224,1238,0
E8078,1582,2319,1
E4184,1837,834,0
E3045,3302,1614,0
E3301,766,766,1
E8067,473,917,0
E2851,260,361,0
E7645,1226,1345,0
E3955,2102,1197,1
E4701,817,364,1
E2893,2330,1111,0
E6272,2251,2630,0
E1260,2626,722,0
E5806,1686,1134,0
E7091,2354,1836,0
E4248,2614,35,1
E1053,3177,225,1
E1348,2378,1836,0
E6086,577,3233,0
E7649,2523,197,0
E1283,3165,22,1
E3558,2134,906,1
E4453,1504,1989,0
E2681,766,3005,0
E4180,1276,2403,1
E1250,779,2536,1
E5368,1109,818,1
E9422,2133,3167,1
E8366,1550,248,1
E3062,1462,3197,1
E4519,2764,445,1
E1582,2553,1326,0
E5882,2007,2082,1
E26,913,95,0
E2652,2452,1481,1
E1248,414,1063,0
E316,3004,1473,1
E3809,1037,936,0
E147,2852,712,0
E4141,1732,1262,0
E7124,1889,1638,1
E3899,734,590,1
E2031,1026,2865,1
E8362,1425,3076,0
E753,1017,2060,1
E99,422,1148,0
E9169,2460,104,0
E7910,969,2506,0
E2881,1631,2957,0
E5850,2572,885,0
E1827,465,465,1
E8811,1174,1625,0
E1649,1788,571,0
E5857,3243,3255,1
E3822,701,29,0
E4627,1076,1446,1
E5883,1065,3008,0
E7863,1174,65,1
E8574,1132,728,1
E7948,740,2036,1
E228,1042,1680,0
E7396,673,1168,0
E9081,1700,666,1
E2630,2470,2231,1
E5662,1518,3040,1
E2569,137,1786,1
E4542,701,727,1
E8634,2694,2808,0
E4427,2325,1251,0
E8880,1058,2866,1
E5797,2123,2720,1
E7292,2833,2289,0
